school_long,school_lat,osm_id,school_name
16.43776211,57.04337515,96151773,Mönsteråsgymnasiet
17.87747586,59.26412479,96170465,Nyckelpigan
17.87842162,59.26468861,1386853,Vårbacka skola
16.19285814,58.57299418,96184353,Svanens förskola / skola
16.43781086,57.0443296,96198995,Parkskolan
16.44724819,57.0317864,96199078,Ljungnässkolan
16.44020659,57.04720781,96199125,Mölstadsskolan
16.50222151,59.54928978,96383167,Barkarö skola
18.69548475,63.26332508,96384976,Geneskolan
16.16430649,58.59123194,96416608,Folkparksskolan
17.63670598,59.83272572,97009313,Rosendalskolan
17.63215571,59.8403025,97096672,Rosendalsgymnasiet
14.14494124,55.85666479,97117013,Vittskövle skola
14.15438143,57.75667621,97213916,Älgstigens Förskola
13.5468673,55.930774,97237838,Höörs musikskola
16.47956914,59.59560195,1398771,Rösegårdsskolan
16.56845255,62.40736402,97359509,Stöde skola
14.15517055,57.7544295,97363524,Gymnastikhall / Matsal
14.154088,57.75378091,97363525,Ljungarumsskolan Högstadium
14.15329237,57.7554078,97363535,Ljungarumsskolan Låg & Mellan
14.15388689,57.75594052,97367975,Gymnastiksal
12.69999014,56.04397835,97417869,Johannes Hedberggymnasiet
16.53372968,59.62237478,97574831,Blåsboskolan
17.21952411,62.32501289,97597286,Allsta skola
13.54789344,55.93588863,97669655,Ringsjöskolan
16.26165571,58.60525185,97688265,Långtorpsskolan
16.23969557,58.60778959,97690410,Lindöskolan
16.24027188,58.60797152,97690411,Lindöskolan
13.54899589,55.93491362,97800790,Lindvallaskolan
13.54917075,55.93328844,97800792,Samrealskolan
13.55077432,55.93415501,97800801,Jeppaskolan
16.2125756,58.58758846,97994446,Oxelbergsskolan
12.70065227,56.04722872,98325210,Kunskapsskolan Helsingborg
12.70059826,56.04595295,98325211,Vittra Landborgen
14.1843814,55.46182096,98372468,Borrby skola
17.98474972,59.41201344,98378449,Natura
15.63762078,58.41105839,98517598,Kungsbergsskolan
12.6896129,56.05159967,98795502,Sankt Jörgens skola
13.24410059,55.71055163,99091138,Nya Almelundsskolan
17.98175443,59.27673261,99153283,Ekängens skola
14.88865317,57.02489502,99265204,Söraby skola
13.18672865,55.7016845,99408057,Katedralskolan Väster
11.90174257,57.71989939,99501987,Jättestenskolan
17.67667532,59.86203678,99511198,Johannesbäckskolan
17.68711199,59.86739689,99838510,Årstaskolan
13.19472632,55.69292065,99982152,Järnåkragårdens fritidsklubb
17.69490883,59.87103241,100015541,Ångelstaskolan
16.15146603,58.60344275,100063713,Karlshovsskolan
16.45095237,59.59773086,100149342,Håkantorpsskolan
15.14826988,59.28663258,100261940,Björkhaga skola
18.13644128,59.2665409,100271603,Tornadoskolan
17.27872933,62.38814139,100423928,Sankt Olofsskolan
17.90507179,59.21239509,100554547,Tullingebergsskolan
18.04623999,59.31645836,100630910,Globala gymnasiet
16.12564905,58.57468411,101164856,Tamburinens skola
16.13601159,58.6072727,101270234,Kyrkskolan
16.16984812,58.58407728,101272756,Victoriaskolan
16.15613705,58.58312023,101278439,Villastadsskolan
16.14975698,58.5810927,101288033,Ur och skurskolan Skattkammarön
16.24338732,58.57115804,101314732,Bjärbyskolan
16.23620945,58.56919733,101318096,Bitbockens skola
11.9195815,57.73207336,101527904,Toleredsskolan
12.71012284,56.02493304,101982801,Raus Planterings skola
16.15632137,58.5749084,102025725,Skarphagsskolan
16.18319942,58.60573162,102033533,Rudolf Steinerskolan
14.83030062,56.8812865,102349202,Fagrabäcksskolan
16.19187761,58.57680686,102598211,Klingsborgsskolan
16.17888969,58.56768803,1458369,Thapperska skolan
17.66733128,59.85655738,102693360,Bolandgymnasiet
17.8563267,59.63137386,102717759,Sätunaskolan
17.85577787,59.63113858,102717784,Sätunaskolan
20.95957602,64.74197028,102816045,Sörböleskolan
11.97098016,57.7443647,102892916,Krumeluren 6 förskola
17.65280609,59.79815168,103294502,Sunnerstaskolan
14.95115735,63.39993865,103351087,Österåsens gamla skola
13.13850672,59.83363568,103643746,Ekeby Skola
11.9487812,57.717667,103718451,Språkcentrum
17.33617098,62.38053205,103795380,Skönsmons skola
13.14271086,59.84109317,103814107,Bengster förskola
12.70249911,56.05263833,104004066,Slottshöjdens skola
18.09844492,59.24232964,104032634,Hästhagsskolan
17.30497851,62.38386422,104186030,Södermalms skola 1
17.29615576,62.38611907,104191113,Södermalms skola 2
18.10595384,59.2335939,104327583,Farsta Strandskolan
18.10439364,59.23250394,104334609,Magelungsskolan
18.0977571,59.24688507,104403659,Farstaängsskolan
17.32754423,62.40772778,104862639,Geijerskolan
18.05508363,59.49089643,105008896,Kyrkskolan
12.70739581,56.07290944,105009513,Västra Berga skola
18.69081825,63.31285551,105063686,Ängetskolan
13.36895731,55.75516006,105203024,Flyingeskolan
17.63046587,59.82132514,105297704,Valsätraskolan
17.62853804,59.81591028,105301526,Bäcklösaskolan
18.07295395,59.28264738,105374052,Kunskapsskolan
13.35848867,55.66389324,105727752,Östra Möllagård
13.35818445,55.67409521,105728825,Skrylleängskolan
18.06879484,59.28296564,106436821,Enskedefältets skola
17.65274658,59.86884287,106504918,Kvarngärdesskolan
18.08097567,59.29210276,106815274,Hotell- och Restaurangskolan
17.29245881,62.39050545,107087059,Åkersviks skola
17.9412658,59.21119619,107284904,Södertörns friskola
18.07105199,59.29135852,107479822,Enskede Yrkesskola
16.54279255,60.08733253,108226830,Möklinta skola
14.60889141,63.17843725,108508436,Östbergsskolan
18.10790597,59.30559398,109425488,Vittra
18.53645529,63.28369679,109581379,Haffstaskolan
17.29398444,62.37698881,109776300,Heliås Friskola
18.74308308,63.31149865,109789697,Höglandskolan
17.90783527,59.47296982,109922993,Gröndalsskolan
11.90677806,57.70471208,10996124,Bräckeskolan
17.7065104,59.80930105,1560732,Stordammens skola
17.70462858,59.81002077,110680858,Stordammens skola
14.65971319,63.1749666,110704175,Parkskolan
18.71400302,63.29430678,110959786,Örnsköldskolan
17.37270058,62.26778451,110970051,Kyrkmons skola
13.0888885,55.66610827,112021977,Karstorpskolan Gamla huset
17.70637906,59.81995984,1580002,Uppsävjaskolan
18.67252605,59.76205462,113413393,Lommarskolan
18.07497868,59.28397644,113728557,S:t Eriks katolska skola
14.20102272,57.77536202,114325516,John-Bauer-Gymnasiet
15.63472894,60.59903767,114502345,Södra skolan
16.58615141,59.63740431,115193042,ABB Industrigymnasium
11.83350895,57.75638102,115531790,Trulsegårdsskolan
18.19747804,59.25701118,115719800,Sigfridsborgsskolan
12.03482526,57.75296674,115941554,Kortedala kunskapscentrum
12.02744662,57.76825059,115954247,Bläseboskolan
15.67264416,56.19568163,116043608,Östra Torpskolan
24.13499873,65.83495446,116346190,Svefi
12.03261527,57.71539169,116363639,Kålltorpsskolan
18.08444176,59.28585654,116394038,Enskede byskola
17.97559246,59.2807432,116646136,Gullvivaskolan
13.1763117,55.70162268,116707994,Peterskolan särskola
18.09706076,59.42531322,117238788,Slottsparksskolan
17.06660959,61.30279607,117341422,Östra skolan
17.06410466,61.29833673,117357878,Stentägtsskolan
13.1783472,55.70152653,117394664,Polhemskolan
18.06757897,59.38375608,117689800,Långängsskolan
18.6047031,63.30120243,118061726,Mycklingskolan
18.04687638,59.38725471,118694174,Stocksundsskolan
21.19845305,64.70012817,118946332,Yttre Ursviksskolan
21.1629516,64.71310703,118968938,Ursviksskolan
21.24401683,64.69019225,118987480,Auraskolan
18.40707557,59.35326705,119210588,Antistilla Förskola & Skola
18.02744265,59.27482579,119393394,Örby skola
14.67300775,63.18400921,119551498,Förskola
14.6704621,63.18581767,119551507,Förskola
18.43626803,59.39562344,119907699,Rindö skola
12.69450995,56.11205226,120204963,Allerums skola
18.08025206,59.3159276,120860764,Katarina norra skola
17.84571794,59.62495767,121183318,Ekillaskolan
17.69953746,59.6258468,1660118,Hällsboskolan
17.72525664,59.62134244,1661182,Sankt Olofs skola
17.69686865,59.61615361,121446348,Sigtuna Folkhögskola
18.04442155,59.39428563,121809428,Mörbyskolan
15.65500774,56.20066572,122219495,Lyckebyskolan
18.09553775,59.42988482,122652549,Kyrkans förskola
13.19776491,55.70316674,123099771,Magleskolan
17.36966894,62.43707498,123509568,Ljustadalens skola
17.06185413,61.32560463,123563613,Vågbroskolan
17.68555074,59.81761843,123632404,Nåntunaskolan
12.73875272,58.43103849,123907100,Tuns skola
17.66503479,59.86425593,123978027,Celsiusskolan
17.69897058,59.95995851,124114016,Pluggparadiset
17.69556806,59.96173053,124114022,Ärentunaskolan
17.34666861,62.46173334,124266816,Gångvikens skola
11.9845781,57.69054855,124433422,Johannebergsskolan
18.03147119,59.38320893,124550292,Bergshamraskolan
17.33119188,62.4066545,124574571,Katrinelunds skola
17.32902063,62.40663665,124574574,Geijerskolan
17.32833526,62.40556767,124574577,Hagaskolan
12.74867226,56.05240405,124775877,Pauliskolan
17.7039878,59.95961227,124977430,Lillvretens förskola
15.66266886,58.3964168,125096100,Nya Munken
17.7121827,59.90629249,125416681,Jällaskolan
16.36792252,58.67497659,125964710,Uttersbergsskolan
13.08205813,55.59004156,126187745,Husieskolan
13.05455246,55.61827562,126783175,Segevångsskolan
17.90814555,59.50725462,127026904,Upplands Väsbyn ruotsinsuomalainen koulu
17.90125232,59.52059619,127237001,Väsby Gymnasium
20.2341584,63.82184511,127309750,Internationella engelska skolan
17.2991619,62.38983679,127338855,Hedbergska skolan
17.66896758,59.86692618,127459645,Brantingsskolan
16.52606806,59.37206974,127557180,Slottskolan
17.2697643,62.41183145,127716525,Sticksjö skola
15.56529832,56.16566577,127798291,Saltöskolan
13.54960514,58.16745229,127915981,Kyrkerörsskolan
12.9203576,55.55365939,127979331,Sundsbroskolan
12.92008917,55.55235443,127979332,Ängslättsskolan
12.91415582,55.55792361,127980498,Ängsdalskolan
12.93735886,55.57711979,127980716,Bergaskolan
12.98382787,55.57382054,127981965,Holmaskolan
12.95423739,55.57428926,127981969,Djupadalsskolan
12.99389861,55.58418462,127981973,Annebergsskolan
16.29208967,56.73465447,128270926,Lindsdalsskolan
17.40762961,62.44686068,128801047,Kyrkskolan
18.19196425,59.22091456,129027763,Fornuddens skola
18.19011028,59.2203662,129027768,Fornuddens förskola
15.69030328,58.13622319,129453421,Rimforsa skola
15.69971776,58.1374448,129702723,Liljeholmens folkhögskola
15.61931155,56.18021377,129797868,Hästöskolan
13.02573322,55.73382042,129806262,Rutsborgskolan
13.03284829,55.73804978,129806267,Montessori Bjärred
17.90650668,59.33350765,129864760,Nockebyhovsskolan
17.9146758,59.51142458,129963725,Sverigefinska skolan
18.20439676,59.21437741,130171424,Sofiebergsskolan
15.64336032,56.17322257,130195064,Verköskolan
17.83662814,59.41589925,130518480,Nybergs skolan
18.01554646,59.30740592,130520577,Nybohovsskolan
17.93863405,59.33511289,130551595,Kristofferskolan
17.25662924,61.97430268,130663201,Jättendals skola
13.18054487,55.68465131,130681301,Consensum Vård & Hälsogymnasium
18.20429637,59.21644096,130750539,Förskolan Kryddan
17.05601488,61.98261972,130855005,Bergsjö skola
17.88578235,59.26457931,130868067,Myran
17.26475751,62.46567971,131737090,Laggarbergs skola
18.04545653,59.44292816,131890211,Ellagårdsskolan
18.00661172,59.2205622,131948376,Balingsnässkolan
17.87461726,59.37776932,132001349,Vinstaskolan
15.28737571,58.56613536,132016408,Bergvallaskolan
15.25588511,58.56185324,132016409,Dansäterskolan
15.2857942,58.56746812,132016410,Hällaskolan
17.93297328,59.5110674,132128742,Odenslunda skola
18.20610263,59.22182099,132243460,Kumla Skola
17.203447,61.80950472,132252889,Malsta skola
13.0698289,55.59079685,132311296,Videdalsskolan
17.8933154,59.37940476,132607332,Spånga Gymnasium
11.80554032,57.73605352,132647519,Älvegårdens skola
17.90896617,59.52191861,132864731,Väsby skola
17.88195267,59.36346307,132890130,Vällingbyskolan
16.37753622,58.664265,132917900,Råsslaskolan
12.93763191,57.72837509,133431660,Viskastrandsgymnasiet
18.21065712,59.23620026,133498721,Hanvikens skola
18.19202874,59.2361482,133505296,Kunskapsskolan Tyresö
17.21628311,61.92680699,133888858,Backens skola
11.91427602,57.68494272,134204163,Sannaskolan
12.12369406,57.95352421,134227009,Madenskolan
12.02877125,57.8000438,134951403,Långmosseskolan
17.65340281,59.88690916,135410396,Fredrika Bremerskolan
16.95370585,59.93130753,135509762,Morgongåva Centralskola
18.15176587,59.2121713,1824864,Sjötorpsskolan
12.11851915,57.95189015,1825959,Aroseniusskolan
16.39948858,57.89351097,135634259,Ernebergsskolan
17.10384106,61.72390356,135934627,Läroverket
15.72693679,58.33047768,136122873,Vist skola
18.5867983,63.29887431,136278295,Hampnäs gymnasium
14.70269139,57.66831689,136342851,Brinellgymnasiet
17.84747929,59.41920489,136403611,Tallbohovsskolan
20.30371591,63.82717256,136818588,Berghemsskolan
20.17322946,63.83316273,136859295,Backens skola
17.82611577,59.42039814,136970630,Kvarnskolan
20.25838839,63.83647899,137048717,Midgårdsskolan
20.24420172,63.81953672,137126000,Tegs Centralskola
17.66242676,59.86329862,137320376,Almtunaskolan
17.66316225,59.86321652,137320382,Almtunaskolan
17.6635077,59.8637399,137320392,Almtunaskolans matsal
15.59405387,56.15922277,137376112,Gymnasieskolan Galären
15.59469436,56.16026609,137378643,Östersjöskolan
17.94081263,59.53229635,137571496,Vikskolan
15.67959777,58.37583559,138313165,Blästadsskolan
15.57777724,58.42728033,138518756,Skäggetorpsskolan
15.58118059,58.42819971,138522408,Dar al Uloum
15.57537422,58.43194064,138522409,Rosendalsskolan
12.88096024,56.24127132,138612934,Nyhemsskolan
14.64376549,63.17984285,139159768,Norra Skolan
22.1473327,65.61978188,139518710,Porsöskolan
17.84511863,59.42446822,139899191,Aspnässkolan
13.78995137,55.70347796,139964007,Vollsjö Skola
13.89218818,55.64555062,139964014,Friskolan Fyrkappan
13.8897776,55.64707011,139964016,Lövestad skola
13.60628222,55.58167075,139964031,Friskolan Boken
11.8879595,57.71391554,139979825,Ryaskolan
11.93441911,57.6708959,140528223,Skytteskolan
15.64335206,56.19983371,140682320,Vedebyskolan
13.80133379,55.72180428,141032863,Nils Månssons friskola
13.86026792,55.62062979,141033079,Vanstads skola
13.69362764,55.64114424,141036975,Malenagymnasiet
12.04379799,57.77034163,141179018,Eriksboskolan
17.55653004,59.08333344,1912541,Eneskolan
15.65341638,56.21411628,141796656,Spandelstorpsskolan
15.92170078,60.06688174,141812716,Källskolan
15.91922609,60.06803478,141822181,Centralskolan
18.77705272,63.26943762,142019289,Alneskolan
15.6219912,60.62507081,142518114,Britsarvsskolan
15.62266973,60.62258146,142518121,Montessoriskolan
14.46568574,57.58132719,142803036,Malmbäcks skola
15.63060393,60.6110318,142923436,Östra Skolan
20.55666891,63.89924426,143046826,Sävar skola
15.82749125,59.99139909,143055483,Mariaskolan
15.79270122,60.00905747,143055502,Alfaskolan
15.80449578,59.99936538,143055529,Risbroskolan
20.31937412,63.84074777,143405762,Bräntbergsskolan
16.33143075,56.69032603,143854838,Djurängsskolan
16.34379316,56.66974725,143854840,Lars Kaggskolan
16.34301951,56.66136474,143854847,Vasaskolan
17.06854571,61.29403059,143916085,Klossdammens förskola
17.00683654,59.38479618,143926473,Thomasgymnasiet
18.29334219,59.24098168,143977822,Tyresö skola
17.00881756,59.36442617,143987366,Finningeskolan
13.22326181,55.70269011,144346592,Vipeholms gymnasieskola
17.03562485,59.3761589,144396448,Djäknehallen
17.79560669,59.72239688,144463763,Thunmanskolan
17.79424674,59.72392059,144463769,Sjögrenska Gymnasiet
17.79597751,59.7231611,144463770,Thunmanskolan
17.03765425,59.37576358,144551310,Europaskolan
17.89217146,59.26564874,144990554,Grindstuskolan
13.18154795,55.68627067,145221570,Lunds Montessorigrundskola
13.1825981,55.68541428,145221572,Sankt Thomas skola
13.18183782,55.68514889,145221740,John Bauergymnasiet
18.08397504,59.31123567,145569510,Katarina södra skola
15.61650037,56.19296312,145622686,Sunnadalsskolan
14.13952524,57.86179669,145671283,Nyarpsskolan
16.49223571,59.62697441,145755020,Norra Vallbyskolan
16.48579903,59.60811959,1970389,Fredriksbergsskolan
15.61005704,58.40235698,145818039,Förskolan Ängeln
11.57002987,58.52780823,1971825,Naturbruksgymnasiet Dingle
11.57247938,58.52109192,1971825,Naturbruksgymnasiet Dingle
16.54856957,59.65187356,146238425,Ormkärrsskolan
16.53295909,59.64244384,146243323,Apalbyskolan
16.51012572,59.64719273,1974253,Rönnbyskolan
16.47385489,59.60175397,146435605,Hällbyskolan
16.53997751,59.60653514,146702581,Skepparbacksskolan
12.27554942,58.29582469,146709531,Paradisskolan
18.08160829,59.4343122,147065555,Futura skolan
14.29336116,55.92621312,147081466,Rönnowskolan
16.40417072,60.29097484,147426676,Horndals skola
17.00148251,61.54482,147995423,Enånger skola
18.05413065,59.29919056,148245384,Årstaskolan
13.19024853,55.7002368,148742477,Katedralskolan
13.19736289,55.70035025,148742831,Vårfruskolan
13.20074482,55.70079112,148742974,Spyken
13.19582106,55.69723842,148743722,Apelskolan Montessori
17.05107869,61.85963544,148747602,Ilsbo skola
12.01558932,57.77052528,148957730,Bergsgårdsskolan
14.28254262,55.94218301,149505576,Villaskolan
20.15615168,63.83289548,149777877,Waldorfskolan
14.14615787,57.74096383,150127492,Råslättsskolan
17.30540889,59.73422167,150260203,Örsundsbroskolan
11.91889685,57.74431627,150346385,Kärrdalsskolan
17.94018667,59.40180732,150901306,Ärvingeskolan
14.90244844,63.39446876,150997506,Solbackens förskola
14.90364823,63.39253719,150997507,Häggenås skola
14.48132839,59.31214691,151075773,Stråningstorpsskolan
16.19407271,60.31793414,151354887,Garpenbergs Skola
20.24378415,67.84989792,151414898,Triangelskolan
18.61364719,63.29418329,151543458,Själevadskolan
17.89031147,59.45901777,151788982,Rälsen
18.13835027,59.2202517,151980414,Beatebergs gamla skola
15.40639428,62.75553407,152254398,Bräcke Gymnasieskola
16.59365665,59.66213392,152636753,Hökåsenskolan
16.51925081,59.60318345,152642182,Hammarbyskolan
16.53288824,59.649756,152689141,Piltorpsskolan
16.62437611,59.68277641,152800882,Tillbergaskolan
15.51101851,61.36364123,153009794,Voxnabruk skola
24.14130914,65.85277832,153238729,Seminaarin koulu
24.14139927,65.85197418,153238740,Tornion kansalaisopisto
16.50622638,59.6233479,2068106,Vallbyskolan
16.94688584,59.62397806,153423058,Hummelstaskolan
16.51571209,59.61271725,2073502,S:t Iliansskolan
17.31675717,61.86814622,154008647,Strömsbruks skola
18.0624662,59.30759405,154193155,Eriksdalsskolan
12.2723445,58.28427717,154203442,Strömslundsskolan
11.66454593,58.4717078,10601017,Kungsmarksskolan
24.14073256,65.85023175,154326080,Mercuria
16.49601701,59.61341774,154854336,Mälarstrandskolan
15.20791182,59.25868298,154911109,Tullängsskolan
16.86819632,61.75759977,155044222,Näsvikens skola
20.16239535,63.93696615,155309611,Hissjö skola
14.13102257,57.73830719,155425155,Grästorpsskolan
17.9743373,59.36731676,155554114,Ängskolan
16.50982666,59.60055395,155562026,Sankta Gertruds skola
18.23027627,59.24112646,155589202,Kvarnhjulets skola
16.53761565,59.64964204,155798507,Önstaskolan
16.5376556,59.60139099,155850881,Fridnässkolan
18.02756572,59.28040033,155903876,Sjöängsskolan
15.46196525,60.45785145,156277775,Fornby folkhögskola
17.99041987,59.36249142,156432749,Råsunda skola
18.04393307,59.27636302,156846415,Sturebyskolan
18.74241638,63.28637566,157210632,Sörlidenskolan
17.32093375,62.4001777,157291072,Prolympia Sundsvall
18.08202595,59.30494593,157312323,Tullgårdsskolan
16.96919049,61.7188407,157862733,Lunds skola
16.96971707,61.72043311,157864430,Lunds skola
12.99370963,60.13595888,158333076,Holmesskolan
15.58121219,57.31430896,158392862,Prolympia Virserum
16.58344453,59.6210913,2123529,Vårdgymnasiet
14.50310617,58.5349607,158546334,Strandskolan
18.0945681,59.33317672,158597684,Fredrikshovs slotts skola
12.84055737,55.4028474,158605497,Skanör-Falsterbo Montessoriskola
18.08498294,59.33580392,158651018,Hedvig Eleonora skola
18.19467771,59.19591519,158673251,Skeppet
15.59120278,56.1753624,158683820,Tullskolan
18.09297131,59.31293222,158793676,Sofiaskolan
16.60440389,59.62673678,159044840,Bjurhovdaskolan
16.60813837,59.61935944,159049924,Brandthovdaskolan
15.59897407,56.17670363,159219482,Vämöskolan
15.59742153,56.17639671,159220202,Musikugglan
18.08615139,59.33936882,159585653,Östra Real
18.08506327,59.33792974,159653708,Carlssons skola
16.54045965,59.38971395,159737383,Skiftingehus Skola
14.61656402,61.12179952,160093443,Kyrkbyskolan
14.83877143,61.1866477,160093444,Skattunge Friskola
15.67419259,58.38281271,160099035,Fredriksbergsskolan
17.79346968,59.16566195,160493261,Malmsjö skola
11.87567561,57.64558595,161087443,Högenskolan
18.32263157,59.43360338,161190861,Överbyskolan
15.04824842,58.53174719,161199158,Södra skolan
18.22955629,59.42972312,161212790,Ladvik
15.07776216,58.5402177,161216744,Charlottenborgsskolan
15.03116197,58.53908101,161250473,Zederslundsskolan
15.03154266,58.54083111,161250523,Norra Skolan
15.04928148,58.54472559,161378459,Platenskolan
18.11074613,59.28174819,161576056,Skarpnäcks gamla skola
18.11238971,59.28621603,161601982,Kärrtorps Gymnasium
15.01604314,58.54962365,161631255,Carlsunds Utbildningscentrum
18.11444176,59.28213646,161782159,Skarpnäcks nya skola
15.63927809,56.19072822,161895844,Friskolan Svettpärlan
18.07050256,59.34519307,162241900,Engelbrektsskolan
15.00298388,58.53674118,162847071,Råssnässkolan
15.06872088,58.5555929,162870176,Skolgårda skola
15.03082683,58.55867994,162926589,Bråstorpsskolan
18.01092534,59.36219837,163063794,Haga VIP
21.692593,65.4262614,163199458,Rosviks skola
21.69125344,65.42707154,163199461,Rosviks skola
12.47881606,57.84702378,163963590,Hemsjö Kyrkskola
14.99770848,58.54050134,2189618,Mariebergsskolan
15.00729746,58.56504757,164111414,Smedsby Skola
13.19355093,55.71796677,164364222,Bilingual Montessori School of Lund
12.81144042,56.03071238,164657647,Påarps skola
17.12407311,61.77642093,164730475,Hudikskolan
11.85994954,57.6695887,164944459,Långedragsskolan
13.0714049,55.67683952,165024503,Fladängsskolan
17.0913419,61.72021571,165298668,Håstaskolan
16.17944487,60.15715978,165548511,Skogsbo skola
13.20278705,55.63819191,166198828,Stanstorpsskolan
17.89617429,59.26123306,166262426,Transport- och fordonstekniskt gymnasium
20.03086683,63.8692953,166379500,Sörfors skola
12.97735452,55.61441236,166505248,Västra Hamnens skola
12.29723955,58.3771953,166575027,Blåsut skola
12.72153841,56.05730711,167145499,Kubikskolan
18.24158263,59.24269003,167250856,Fårdala skola
18.23492882,59.24584416,167250857,Stimmets skola
18.23601829,59.23581666,167254602,Tyresö Gymnasium
12.73419862,56.05621247,167281193,Sally Bauerskolan
12.0593625,57.75846719,167285982,Sandeklevsskolan
17.83973345,59.43630321,167390519,Al-Mustafaskolan
18.64936815,60.12825391,167518166,Herrängs skola
15.62740922,60.61645687,2235642,Söderbaumska Skolan
14.89316926,58.44328415,167589429,Katarinaskolan
11.89125083,57.67920235,167625695,Nya Varvets skola
14.89889527,58.44432318,167692457,Petrus Magni skola
17.82867068,59.4410509,168189611,Berghemsskolan
17.83458806,59.44358079,168192643,Berghems förskola
17.8397783,59.43631804,168196643,Al-Mustafaskolan
12.05775892,57.79784086,168276958,Gunnaredsskolan
12.98071489,56.80105082,168327876,Österledsskolan
12.72667015,56.02944041,168483904,Elinebergsskolan
12.7259756,56.02782301,168483925,Elinebergs barnskola
13.52961115,57.29631378,168770375,Gärdesskolan
18.02039481,59.32886293,168871210,Rålambshovsskolan
16.5755631,59.63079317,169150171,Grundskolan Äventyret
15.50824534,58.42384104,169445778,Malmslättsskolan Tokarp
14.4838455,63.36771226,169591380,Aspås skola
11.97997308,57.69394713,169782931,Vasaskolan
13.55342668,57.48770799,170709108,Grimsåsskolan
16.92695433,58.78432609,170742818,Nyköpings gymnasium Skavsta
13.59593593,57.44760246,170782775,Isabergsskolan
18.0772492,59.27282694,171238690,Tallkrogens skola
17.8921256,59.34403157,171354993,Södra Ängbyskolan
14.77566516,57.02377757,171787130,Åby skola
14.67405823,56.99504962,171789419,Ör skola
12.98384025,57.72949262,171863012,Bodaskolan
17.90192632,59.35692962,172281879,Raoul Wallenbergskolan
12.88585434,56.66974259,172421766,Östergårdsskolan
17.89065467,58.98064381,172547355,Skogsnibble Förskola
17.89459843,58.99043491,172547397,Breddals förskola
17.8939901,58.98222172,172547413,Hallängens förskola
17.89945573,58.99407146,172715404,Naturskolan
18.29897558,59.46740296,173067931,Österskärsskolan
13.19026195,55.70869503,173162580,Lindebergska skolan
14.1639189,56.03933815,173542077,Parkskolan
12.06956745,57.72874063,173788161,Ugglums skola
11.25423176,58.35908856,174126100,Kungshamnsskolan
11.25276892,58.36035376,174126101,Åsenskolan
11.25498686,58.35972218,174126102,Sotenässkolan
17.03322059,58.75623748,174507981,Kulturskolan Nyköpings Kommun
19.34971207,64.53236554,174536354,Åmsele småbarnsskola
11.90095978,57.63371355,175292040,Gamla Åkeredsskolan
20.32578594,63.83557849,175307390,Mariehemsskolan
14.51869581,59.32693511,175330356,Rävåsskolan
17.55933634,58.90389793,175344492,Tomtaklintskolan
17.54115137,58.90046215,175344497,Vitalisskolan
17.56059684,58.9077273,175637834,Skärlagsskolan
14.6820099,57.6452456,175692517,Åkersskolan
14.71163383,57.63996701,175906618,Handskerydsskolan
16.16388188,58.65442749,175991480,Jurslaskolan
14.71495868,57.65031768,176042717,Nyhemsskolan
14.72308775,57.6510962,176043525,Hultetskolan
15.19148803,59.2707008,176222359,Stjärnhusskolan
11.9468617,57.60017262,176324850,Brottkärrsskolan
14.69909737,57.6643898,176357200,Runnerydsskolan
16.02049129,58.33471951,176621178,Björsäters skola
11.94355375,57.59931613,176828910,Sandåsskolan
14.69617606,57.65797525,177076616,Norråsaskolan
13.24580929,59.93953305,177199459,Bäckalund skola
13.24579762,59.93920033,177199507,Bäckalund förskola
15.18819212,60.14190795,177485597,Högbergsskolan
17.00652318,58.75331853,2371423,Campus Nyköping
15.76908899,58.7009426,177949242,Nyhemsskolan
15.75076123,58.70601759,177949257,Svälthagsskolan
15.76325936,58.706862,177949259,Bergska Skolan
16.58689345,59.62403196,178493803,Malmabergsskolan
16.5928725,59.61871894,178661531,Skiljeboskolan
16.58424149,59.60777236,178689471,Viksängsskolan
16.58224237,59.61038058,178689473,Storängsskolan
16.59035735,59.60591202,178770289,Ekbergaskolan
20.86554749,64.06260537,178852563,Bygdeå skola
17.09882057,62.57884785,179530220,Stige Skola
17.09914394,62.57879866,179530223,Stige Skola
17.09810231,62.57900007,179530225,Stige Skola
17.09835455,62.5785866,179530226,Stige Skola
17.09907975,62.57886385,179530228,Stige Skola
17.09872894,62.57887313,179530230,Stige Skola
17.09829225,62.5790757,179530233,Stige Skola
15.21021013,59.27298294,180244395,Kulturskolan
12.03840506,57.7256366,180600768,Torpaskolan
14.80740505,56.85384744,180959122,Furutåskolan
13.08239614,63.3989135,181070785,Åre skola
16.97762588,58.77007957,181445586,Släbroskolan
16.97839562,58.76996903,181445587,Släbroskolan
16.43757696,59.71905968,182236803,Tibble
18.09141112,59.34562696,182573267,Olaus Petriskolan
17.91903568,59.36930315,182740465,Sundbyskolan
17.91997627,59.37564539,182740472,Bromstensskolan
20.3244006,63.7973639,182764394,Carlshöjdsskolan
20.24599956,63.83192914,182764398,Dragonskolan
20.31925407,63.86035617,182764401,Ersängsskolan
20.21101252,63.83537532,182764405,Grisbackaskolan
20.19976639,63.83307747,182764407,Grubbeskolan
20.26955503,63.8349742,182764408,Hagaskolan
20.27743992,63.82660317,182764417,Minervaskolan
20.26790511,63.81287016,182764432,Östtegs skola
16.247383,56.65131559,182851708,Rinkabyholmsskolan
20.28988248,63.82029255,182979275,Östermalmsskolan
20.24034611,63.83017337,183351354,Hedlundaskolan
